,date,user_id,monthly_income,monthly_expense_total,emergency_fund,investment_amount,debt_to_income_ratio,Rasio Dana Darurat,score_dana_darurat,score_utang,cash_flow,score_cashflow,financial_health_score,status_kesiapan
1881,2020-09-22,1566,1576.0,3467.34,1847.37,395.14,0.6,0.53,3.53,7.5,-1891.3400000000001,0,11.03,WARING!!! : Fokus Lunasi Utang & Nabung
1882,2020-10-22,1443,4181.71,2914.44,1362.8,573.87,0.42,0.47,3.13,14.25,1267.27,30,47.38,Perbaiki Dana Darurat dan pelunasan Utang
1883,2020-11-21,1007,4370.16,1178.52,1689.88,304.25,0.32,1.43,9.53,18.0,3191.64,30,57.53,Perbaiki Dana Darurat dan pelunasan Utang
1884,2020-12-21,1829,1452.07,3122.66,1128.0,914.68,0.31,0.36,2.4,18.38,-1670.59,0,20.78,WARING!!! : Fokus Lunasi Utang & Nabung
1885,2021-01-20,1053,4763.56,3377.53,804.45,419.97,0.45,0.24,1.6,13.12,1386.0300000000002,30,44.72,Perbaiki Dana Darurat dan pelunasan Utang
1886,2021-02-19,1777,3194.54,3007.88,1304.1,215.27,0.49,0.43,2.87,11.63,186.65999999999985,30,44.5,Perbaiki Dana Darurat dan pelunasan Utang
1887,2021-03-21,1271,2609.38,3289.32,860.84,220.63,0.35,0.26,1.73,16.88,-679.94,0,18.61,WARING!!! : Fokus Lunasi Utang & Nabung
1888,2021-04-20,1937,5015.16,3358.93,780.44,496.37,0.27,0.23,1.53,19.88,1656.23,30,51.41,Perbaiki Dana Darurat dan pelunasan Utang
1889,2021-05-20,1077,3989.19,2281.74,1244.17,610.64,0.31,0.55,3.67,18.38,1707.4500000000003,30,52.05,Perbaiki Dana Darurat dan pelunasan Utang
1890,2021-06-19,1588,3782.33,1791.96,1467.87,25.87,0.47,0.82,5.47,12.38,1990.37,30,47.85,Perbaiki Dana Darurat dan pelunasan Utang
1891,2021-07-19,1481,3667.83,3321.01,721.41,400.93,0.34,0.22,1.47,17.25,346.8199999999997,30,48.72,Perbaiki Dana Darurat dan pelunasan Utang
1892,2021-08-18,1720,3781.06,1485.48,821.38,31.68,0.55,0.55,3.67,9.38,2295.58,30,43.05,Perbaiki Dana Darurat dan pelunasan Utang
1893,2021-09-17,1513,3550.09,2241.68,305.18,865.3,0.34,0.14,0.93,17.25,1308.4100000000003,30,48.18,Perbaiki Dana Darurat dan pelunasan Utang
1894,2021-10-17,1353,5678.87,2578.78,688.57,388.46,0.33,0.27,1.8,17.62,3100.0899999999997,30,49.42,Perbaiki Dana Darurat dan pelunasan Utang
1895,2021-11-16,1095,3724.11,2954.33,1410.51,175.93,0.43,0.48,3.2,13.88,769.7800000000002,30,47.08,Perbaiki Dana Darurat dan pelunasan Utang
1896,2021-12-16,1280,2710.11,2662.68,540.74,536.27,0.24,0.2,1.33,21.0,47.43000000000029,30,52.33,Perbaiki Dana Darurat dan pelunasan Utang
1897,2022-01-15,1560,5157.45,3992.48,1156.6,584.97,0.21,0.29,1.93,22.12,1164.9699999999998,30,54.05,Perbaiki Dana Darurat dan pelunasan Utang
1898,2022-02-14,1726,5737.26,2677.31,864.43,0.0,0.59,0.32,2.13,7.88,3059.9500000000003,30,40.01,Perbaiki Dana Darurat dan pelunasan Utang
1899,2022-03-16,1555,1858.09,4503.12,257.38,57.88,0.2,0.06,0.4,22.5,-2645.0299999999997,0,22.9,WARING!!! : Fokus Lunasi Utang & Nabung
1900,2022-04-15,1271,4997.38,2319.97,901.4,118.77,0.12,0.39,2.6,25.5,2677.4100000000003,30,58.1,Perbaiki Dana Darurat dan pelunasan Utang
1901,2022-05-15,1413,2854.16,1645.38,1589.81,262.25,0.52,0.97,6.47,10.5,1208.7799999999997,30,46.97,Perbaiki Dana Darurat dan pelunasan Utang
1902,2022-06-14,1673,3782.21,2551.49,1213.58,250.77,0.14,0.48,3.2,24.75,1230.7200000000003,30,57.95,Perbaiki Dana Darurat dan pelunasan Utang
1903,2022-07-14,1730,3818.92,3635.17,1958.3,381.22,0.49,0.54,3.6,11.63,183.75,30,45.23,Perbaiki Dana Darurat dan pelunasan Utang
1904,2022-08-13,1293,2700.91,4011.93,1114.84,537.73,0.52,0.28,1.87,10.5,-1311.02,0,12.37,WARING!!! : Fokus Lunasi Utang & Nabung
1905,2022-09-12,1798,3786.2,2024.35,1536.06,0.0,0.59,0.76,5.07,7.88,1761.85,30,42.95,Perbaiki Dana Darurat dan pelunasan Utang
1906,2022-10-12,1009,3964.49,2834.72,709.75,415.3,0.54,0.25,1.67,9.75,1129.77,30,41.42,Perbaiki Dana Darurat dan pelunasan Utang
1907,2022-11-11,1602,2405.71,4562.28,0.0,483.62,0.58,0.0,0.0,8.25,-2156.5699999999997,0,8.25,WARING!!! : Fokus Lunasi Utang & Nabung
1908,2022-12-11,1638,2893.05,3359.5,1374.7,248.32,0.44,0.41,2.73,13.5,-466.4499999999998,0,16.23,WARING!!! : Fokus Lunasi Utang & Nabung
1909,2023-01-10,1459,2375.83,3830.76,1837.28,113.83,0.56,0.48,3.2,9.0,-1454.9300000000003,0,12.2,WARING!!! : Fokus Lunasi Utang & Nabung
1910,2023-02-09,1101,3990.26,3417.6,884.79,32.31,0.48,0.26,1.73,12.0,572.6600000000003,30,43.73,Perbaiki Dana Darurat dan pelunasan Utang
1911,2023-03-11,1539,3284.09,4333.5,872.36,0.0,0.5,0.2,1.33,11.25,-1049.4099999999999,0,12.58,WARING!!! : Fokus Lunasi Utang & Nabung
1912,2023-04-10,1140,4354.88,3047.64,487.17,579.1,0.15,0.16,1.07,24.38,1307.2400000000002,30,55.45,Perbaiki Dana Darurat dan pelunasan Utang
1913,2023-05-10,1968,3645.58,2968.09,2008.19,152.15,0.3,0.68,4.53,18.75,677.4899999999998,30,53.28,Perbaiki Dana Darurat dan pelunasan Utang
1914,2023-06-09,1999,4728.44,1798.07,831.68,373.93,0.42,0.46,3.07,14.25,2930.37,30,47.32,Perbaiki Dana Darurat dan pelunasan Utang
1915,2023-07-09,1242,6435.12,5077.7,1636.82,0.0,0.34,0.32,2.13,17.25,1357.42,30,49.38,Perbaiki Dana Darurat dan pelunasan Utang
1916,2023-08-08,1474,2835.33,3496.97,503.58,630.17,0.47,0.14,0.93,12.38,-661.6399999999999,0,13.31,WARING!!! : Fokus Lunasi Utang & Nabung
1917,2023-09-07,1245,2709.73,1843.03,740.88,0.0,0.54,0.4,2.67,9.75,866.7,30,42.42,Perbaiki Dana Darurat dan pelunasan Utang
1918,2023-10-07,1770,3151.96,2472.65,1152.45,194.65,0.12,0.47,3.13,25.5,679.31,30,58.63,Perbaiki Dana Darurat dan pelunasan Utang
1919,2023-11-06,1897,4253.97,2055.75,682.06,477.02,0.56,0.33,2.2,9.0,2198.2200000000003,30,41.2,Perbaiki Dana Darurat dan pelunasan Utang
1920,2019-01-01,1355,4101.23,3030.0,1218.43,595.33,0.24,0.4,2.67,21.0,1071.2299999999996,30,53.67,Perbaiki Dana Darurat dan pelunasan Utang
1921,2019-01-31,1141,4410.45,2844.18,1908.12,91.01,0.4,0.67,4.47,15.0,1566.27,30,49.47,Perbaiki Dana Darurat dan pelunasan Utang
1922,2019-03-02,1338,3507.87,3621.6,1284.78,93.11,0.45,0.35,2.33,13.12,-113.73000000000002,0,15.45,WARING!!! : Fokus Lunasi Utang & Nabung
1923,2019-04-01,1059,4785.37,3996.0,705.59,470.94,0.18,0.18,1.2,23.25,789.3699999999999,30,54.45,Perbaiki Dana Darurat dan pelunasan Utang
1924,2019-05-01,1456,4192.29,3483.32,1170.23,355.79,0.54,0.34,2.27,9.75,708.9699999999998,30,42.02,Perbaiki Dana Darurat dan pelunasan Utang
1925,2019-05-31,1919,3911.17,2421.84,984.89,426.5,0.47,0.41,2.73,12.38,1489.33,30,45.11,Perbaiki Dana Darurat dan pelunasan Utang
1926,2019-06-30,1713,3862.71,4210.65,925.57,349.36,0.59,0.22,1.47,7.88,-347.9399999999996,0,9.35,WARING!!! : Fokus Lunasi Utang & Nabung
1927,2019-07-30,1617,1997.54,3821.97,302.41,403.64,0.15,0.08,0.53,24.38,-1824.4299999999998,0,24.91,WARING!!! : Fokus Lunasi Utang & Nabung
1928,2019-08-29,1683,4162.16,2769.09,921.09,73.28,0.51,0.33,2.2,10.88,1393.0699999999997,30,43.08,Perbaiki Dana Darurat dan pelunasan Utang
1929,2019-09-28,1650,4234.68,3186.99,1507.11,561.25,0.15,0.47,3.13,24.38,1047.6900000000005,30,57.51,Perbaiki Dana Darurat dan pelunasan Utang
1930,2019-10-28,1104,2087.6,2099.66,786.51,543.97,0.16,0.37,2.47,24.0,-12.059999999999945,0,26.47,WARING!!! : Fokus Lunasi Utang & Nabung
1931,2019-11-27,1843,4006.74,2535.16,793.84,25.12,0.37,0.31,2.07,16.12,1471.58,30,48.19,Perbaiki Dana Darurat dan pelunasan Utang
1932,2019-12-27,1621,3680.45,4042.22,466.37,355.59,0.34,0.12,0.8,17.25,-361.77,0,18.05,WARING!!! : Fokus Lunasi Utang & Nabung
1933,2020-01-26,1531,4300.36,2324.91,1484.18,71.94,0.16,0.64,4.27,24.0,1975.4499999999998,30,58.27,Perbaiki Dana Darurat dan pelunasan Utang
1934,2020-02-25,1339,4756.98,3296.33,753.3,290.63,0.57,0.23,1.53,8.63,1460.6499999999996,30,40.16,Perbaiki Dana Darurat dan pelunasan Utang
1935,2020-03-26,1238,3122.86,2184.06,147.28,425.67,0.51,0.07,0.47,10.88,938.8000000000002,30,41.35,Perbaiki Dana Darurat dan pelunasan Utang
1936,2020-04-25,1040,3723.09,1632.99,0.0,349.9,0.15,0.0,0.0,24.38,2090.1000000000004,30,54.38,Perbaiki Dana Darurat dan pelunasan Utang
1937,2020-05-25,1696,3630.66,4270.29,1224.27,811.23,0.25,0.29,1.93,20.62,-639.6300000000001,0,22.55,WARING!!! : Fokus Lunasi Utang & Nabung
1938,2020-06-24,1203,3319.73,3580.7,1090.46,436.94,0.16,0.3,2.0,24.0,-260.9699999999998,0,26.0,WARING!!! : Fokus Lunasi Utang & Nabung
1939,2020-07-24,1803,3395.53,4296.04,1020.78,663.91,0.36,0.24,1.6,16.5,-900.5099999999998,0,18.1,WARING!!! : Fokus Lunasi Utang & Nabung
1940,2020-08-23,1050,4968.79,2489.33,1604.43,762.92,0.17,0.64,4.27,23.62,2479.46,30,57.89,Perbaiki Dana Darurat dan pelunasan Utang
1941,2020-09-22,1285,3252.32,4162.83,1022.41,423.06,0.42,0.25,1.67,14.25,-910.5099999999998,0,15.92,WARING!!! : Fokus Lunasi Utang & Nabung
1942,2020-10-22,1103,4627.55,3493.56,587.97,666.92,0.58,0.17,1.13,8.25,1133.9900000000002,30,39.38,WARING!!! : Fokus Lunasi Utang & Nabung
1943,2020-11-21,1748,4189.94,3390.29,131.29,538.44,0.46,0.04,0.27,12.75,799.6499999999996,30,43.02,Perbaiki Dana Darurat dan pelunasan Utang
1944,2020-12-21,1701,4649.62,3809.51,1569.4,283.92,0.25,0.41,2.73,20.62,840.1099999999997,30,53.35,Perbaiki Dana Darurat dan pelunasan Utang
1945,2021-01-20,1994,4597.41,3524.85,373.12,480.19,0.41,0.11,0.73,14.63,1072.56,30,45.36,Perbaiki Dana Darurat dan pelunasan Utang
1946,2021-02-19,1171,5030.81,2784.06,383.2,599.52,0.37,0.14,0.93,16.12,2246.7500000000005,30,47.05,Perbaiki Dana Darurat dan pelunasan Utang
1947,2021-03-21,1011,3419.44,4156.88,1212.12,0.0,0.36,0.29,1.93,16.5,-737.44,0,18.43,WARING!!! : Fokus Lunasi Utang & Nabung
1948,2021-04-20,1739,5537.14,4005.47,494.49,587.07,0.42,0.12,0.8,14.25,1531.6700000000005,30,45.05,Perbaiki Dana Darurat dan pelunasan Utang
1949,2021-05-20,1581,1024.42,2498.8,488.82,104.59,0.22,0.2,1.33,21.75,-1474.38,0,23.08,WARING!!! : Fokus Lunasi Utang & Nabung
1950,2021-06-19,1721,2263.72,2028.81,1208.49,472.97,0.54,0.6,4.0,9.75,234.90999999999985,30,43.75,Perbaiki Dana Darurat dan pelunasan Utang
1951,2021-07-19,1187,3239.67,4285.87,1462.98,330.96,0.57,0.34,2.27,8.63,-1046.1999999999998,0,10.9,WARING!!! : Fokus Lunasi Utang & Nabung
1952,2021-08-18,1651,6415.64,2198.36,1055.23,288.9,0.49,0.48,3.2,11.63,4217.280000000001,30,44.83,Perbaiki Dana Darurat dan pelunasan Utang
1953,2021-09-17,1311,3157.9,4246.12,950.65,391.21,0.35,0.22,1.47,16.88,-1088.2199999999998,0,18.35,WARING!!! : Fokus Lunasi Utang & Nabung
1954,2021-10-17,1635,3003.31,2934.01,842.27,472.86,0.51,0.29,1.93,10.88,69.29999999999973,30,42.81,Perbaiki Dana Darurat dan pelunasan Utang
1955,2021-11-16,1164,4150.9,4123.76,1217.5,238.21,0.45,0.3,2.0,13.12,27.139999999999418,30,45.12,Perbaiki Dana Darurat dan pelunasan Utang
1956,2021-12-16,1047,3547.88,2115.9,1984.13,246.74,0.26,0.94,6.27,20.25,1431.98,30,56.52,Perbaiki Dana Darurat dan pelunasan Utang
1957,2022-01-15,1102,3048.19,1902.72,1046.34,436.21,0.46,0.55,3.67,12.75,1145.47,30,46.42,Perbaiki Dana Darurat dan pelunasan Utang
1958,2022-02-14,1995,4650.06,3652.85,1317.32,47.26,0.34,0.36,2.4,17.25,997.2100000000005,30,49.65,Perbaiki Dana Darurat dan pelunasan Utang
1959,2022-03-16,1572,4858.69,2473.39,1071.11,237.36,0.25,0.43,2.87,20.62,2385.2999999999997,30,53.49,Perbaiki Dana Darurat dan pelunasan Utang
1960,2022-04-15,1951,4883.15,1964.43,847.63,188.33,0.27,0.43,2.87,19.88,2918.7199999999993,30,52.75,Perbaiki Dana Darurat dan pelunasan Utang
1961,2022-05-15,1700,5125.82,4054.06,1183.86,115.83,0.37,0.29,1.93,16.12,1071.7599999999998,30,48.05,Perbaiki Dana Darurat dan pelunasan Utang
1962,2022-06-14,1126,5081.45,2971.76,1660.96,295.8,0.34,0.56,3.73,17.25,2109.6899999999996,30,50.98,Perbaiki Dana Darurat dan pelunasan Utang
1963,2022-07-14,1557,2919.48,2922.42,838.24,72.58,0.13,0.29,1.93,25.12,-2.9400000000000546,0,27.05,WARING!!! : Fokus Lunasi Utang & Nabung
1964,2022-08-13,1666,6090.97,3400.06,810.0,629.31,0.44,0.24,1.6,13.5,2690.9100000000003,30,45.1,Perbaiki Dana Darurat dan pelunasan Utang
1965,2022-09-12,1000,2532.54,2400.73,1115.43,759.65,0.43,0.46,3.07,13.88,131.80999999999995,30,46.95,Perbaiki Dana Darurat dan pelunasan Utang
1966,2022-10-12,1224,3550.25,3313.66,688.51,0.0,0.59,0.21,1.4,7.88,236.59000000000015,30,39.28,WARING!!! : Fokus Lunasi Utang & Nabung
1967,2022-11-11,1551,3188.44,1373.62,493.11,287.32,0.17,0.36,2.4,23.62,1814.8200000000002,30,56.02,Perbaiki Dana Darurat dan pelunasan Utang
1968,2022-12-11,1473,4802.07,2515.47,1364.88,483.27,0.45,0.54,3.6,13.12,2286.6,30,46.72,Perbaiki Dana Darurat dan pelunasan Utang
1969,2023-01-10,1358,3267.69,2765.28,710.11,395.18,0.53,0.26,1.73,10.12,502.40999999999985,30,41.85,Perbaiki Dana Darurat dan pelunasan Utang
1970,2023-02-09,1207,4227.92,3598.62,44.07,137.85,0.45,0.01,0.07,13.12,629.3000000000002,30,43.19,Perbaiki Dana Darurat dan pelunasan Utang
1971,2023-03-11,1333,3838.57,3460.7,1625.77,276.33,0.24,0.47,3.13,21.0,377.87000000000035,30,54.13,Perbaiki Dana Darurat dan pelunasan Utang
1972,2023-04-10,1790,3742.51,1792.88,1396.23,296.28,0.35,0.78,5.2,16.88,1949.63,30,52.08,Perbaiki Dana Darurat dan pelunasan Utang
1973,2023-05-10,1673,4611.4,3742.02,0.0,462.3,0.43,0.0,0.0,13.88,869.3799999999997,30,43.88,Perbaiki Dana Darurat dan pelunasan Utang
1974,2023-06-09,1692,4930.42,2902.08,866.16,467.89,0.34,0.3,2.0,17.25,2028.3400000000001,30,49.25,Perbaiki Dana Darurat dan pelunasan Utang
1975,2023-07-09,1371,4209.37,2557.44,908.53,434.54,0.51,0.36,2.4,10.88,1651.9299999999998,30,43.28,Perbaiki Dana Darurat dan pelunasan Utang
1976,2023-08-08,1799,5678.31,1290.51,1266.86,514.8,0.11,0.98,6.53,25.88,4387.8,30,62.41,Siap Investasi
1977,2023-09-07,1600,4659.99,2157.74,1057.63,161.55,0.49,0.49,3.27,11.63,2502.25,30,44.9,Perbaiki Dana Darurat dan pelunasan Utang
1978,2023-10-07,1821,3971.76,3619.08,1257.7,349.9,0.15,0.35,2.33,24.38,352.6800000000003,30,56.71,Perbaiki Dana Darurat dan pelunasan Utang
1979,2023-11-06,1355,3512.92,2574.23,1263.92,376.35,0.52,0.49,3.27,10.5,938.69,30,43.77,Perbaiki Dana Darurat dan pelunasan Utang
1980,2019-01-01,1346,2569.35,2413.51,634.96,852.58,0.44,0.26,1.73,13.5,155.8399999999997,30,45.23,Perbaiki Dana Darurat dan pelunasan Utang
1981,2019-01-31,1728,4728.6,3526.07,989.76,0.0,0.53,0.28,1.87,10.12,1202.5300000000002,30,41.99,Perbaiki Dana Darurat dan pelunasan Utang
1982,2019-03-02,1072,3983.19,3076.82,1171.68,638.45,0.54,0.38,2.53,9.75,906.3699999999999,30,42.28,Perbaiki Dana Darurat dan pelunasan Utang
1983,2019-04-01,1461,4471.72,2993.6,513.41,548.29,0.4,0.17,1.13,15.0,1478.1200000000003,30,46.13,Perbaiki Dana Darurat dan pelunasan Utang
1984,2019-05-01,1799,2926.23,3189.69,1446.15,562.63,0.48,0.45,3.0,12.0,-263.46000000000004,0,15.0,WARING!!! : Fokus Lunasi Utang & Nabung
1985,2019-05-31,1799,3367.67,3027.11,1058.45,175.71,0.16,0.35,2.33,24.0,340.55999999999995,30,56.33,Perbaiki Dana Darurat dan pelunasan Utang
1986,2019-06-30,1074,3162.57,2665.74,233.22,0.0,0.26,0.09,0.6,20.25,496.8300000000004,30,50.85,Perbaiki Dana Darurat dan pelunasan Utang
1987,2019-07-30,1122,2652.02,3580.11,145.61,489.43,0.21,0.04,0.27,22.12,-928.0900000000001,0,22.39,WARING!!! : Fokus Lunasi Utang & Nabung
1988,2019-08-29,1695,4567.52,3845.59,0.0,0.0,0.37,0.0,0.0,16.12,721.9300000000003,30,46.12,Perbaiki Dana Darurat dan pelunasan Utang
1989,2019-09-28,1549,3972.99,2917.83,1511.13,592.83,0.6,0.52,3.47,7.5,1055.1599999999999,30,40.97,Perbaiki Dana Darurat dan pelunasan Utang
1990,2019-10-28,1384,3767.92,2947.55,0.0,353.36,0.55,0.0,0.0,9.38,820.3699999999999,30,39.38,WARING!!! : Fokus Lunasi Utang & Nabung
1991,2019-11-27,1904,2962.46,2467.07,747.81,521.2,0.23,0.3,2.0,21.38,495.3899999999999,30,53.38,Perbaiki Dana Darurat dan pelunasan Utang
1992,2019-12-27,1906,2711.24,3801.96,684.86,613.5,0.35,0.18,1.2,16.88,-1090.7200000000003,0,18.08,WARING!!! : Fokus Lunasi Utang & Nabung
1993,2020-01-26,1532,3451.22,3040.58,368.52,289.85,0.29,0.12,0.8,19.12,410.6399999999999,30,49.92,Perbaiki Dana Darurat dan pelunasan Utang
1994,2020-02-25,1532,3584.44,2089.59,847.45,114.79,0.38,0.41,2.73,15.75,1494.85,30,48.48,Perbaiki Dana Darurat dan pelunasan Utang
1995,2020-03-26,1378,3311.26,3268.93,1281.47,304.55,0.15,0.39,2.6,24.38,42.33000000000038,30,56.98,Perbaiki Dana Darurat dan pelunasan Utang
1996,2020-04-25,1571,3722.17,2698.77,549.38,981.94,0.32,0.2,1.33,18.0,1023.4000000000001,30,49.33,Perbaiki Dana Darurat dan pelunasan Utang
1997,2020-05-25,1637,2916.51,4177.55,1927.13,519.06,0.13,0.46,3.07,25.12,-1261.04,0,28.19,WARING!!! : Fokus Lunasi Utang & Nabung
1998,2020-06-24,1848,3333.37,2180.6,1181.15,162.15,0.31,0.54,3.6,18.38,1152.77,30,51.98,Perbaiki Dana Darurat dan pelunasan Utang
1999,2020-07-24,1936,4296.91,3992.8,1217.01,30.56,0.58,0.3,2.0,8.25,304.1099999999997,30,40.25,Perbaiki Dana Darurat dan pelunasan Utang
2000,2020-08-23,1319,4463.12,3352.59,891.79,510.04,0.16,0.27,1.8,24.0,1110.5299999999997,30,55.8,Perbaiki Dana Darurat dan pelunasan Utang
2001,2020-09-22,1661,4415.59,2429.11,503.84,149.11,0.55,0.21,1.4,9.38,1986.48,30,40.78,Perbaiki Dana Darurat dan pelunasan Utang
2002,2020-10-22,1596,3861.81,2592.12,1560.98,480.43,0.6,0.6,4.0,7.5,1269.69,30,41.5,Perbaiki Dana Darurat dan pelunasan Utang
2003,2020-11-21,1400,5003.28,2699.12,2113.51,177.31,0.38,0.78,5.2,15.75,2304.16,30,50.95,Perbaiki Dana Darurat dan pelunasan Utang
2004,2020-12-21,1027,2492.28,1923.78,1046.86,499.82,0.54,0.54,3.6,9.75,568.5000000000002,30,43.35,Perbaiki Dana Darurat dan pelunasan Utang
2005,2021-01-20,1074,5245.26,3743.35,741.2,0.0,0.41,0.2,1.33,14.63,1501.9100000000003,30,45.96,Perbaiki Dana Darurat dan pelunasan Utang
2006,2021-02-19,1828,5299.85,4050.42,149.72,318.75,0.23,0.04,0.27,21.38,1249.4300000000003,30,51.65,Perbaiki Dana Darurat dan pelunasan Utang
2007,2021-03-21,1109,2880.23,2783.31,946.64,544.57,0.2,0.34,2.27,22.5,96.92000000000007,30,54.77,Perbaiki Dana Darurat dan pelunasan Utang
2008,2021-04-20,1079,3679.64,3078.32,1512.55,628.83,0.57,0.49,3.27,8.63,601.3199999999997,30,41.9,Perbaiki Dana Darurat dan pelunasan Utang
2009,2021-05-20,1196,3260.1,3222.86,488.06,399.3,0.18,0.15,1.0,23.25,37.23999999999978,30,54.25,Perbaiki Dana Darurat dan pelunasan Utang
2010,2021-06-19,1457,3066.8,3840.06,1032.36,220.8,0.33,0.27,1.8,17.62,-773.2599999999998,0,19.42,WARING!!! : Fokus Lunasi Utang & Nabung
2011,2021-07-19,1883,3520.1,3278.29,717.64,643.95,0.33,0.22,1.47,17.62,241.80999999999995,30,49.09,Perbaiki Dana Darurat dan pelunasan Utang
2012,2021-08-18,1516,4518.64,3513.0,252.0,223.28,0.41,0.07,0.47,14.63,1005.6400000000003,30,45.1,Perbaiki Dana Darurat dan pelunasan Utang
2013,2021-09-17,1647,3663.34,4942.26,1486.15,318.01,0.43,0.3,2.0,13.88,-1278.92,0,15.88,WARING!!! : Fokus Lunasi Utang & Nabung
2014,2021-10-17,1636,2980.47,2028.71,898.43,278.46,0.48,0.44,2.93,12.0,951.7599999999998,30,44.93,Perbaiki Dana Darurat dan pelunasan Utang
2015,2021-11-16,1949,5058.21,3455.74,876.02,454.75,0.37,0.25,1.67,16.12,1602.4700000000003,30,47.79,Perbaiki Dana Darurat dan pelunasan Utang
2016,2021-12-16,1357,3490.4,1740.56,1757.36,298.12,0.33,1.01,6.73,17.62,1749.8400000000001,30,54.35,Perbaiki Dana Darurat dan pelunasan Utang
2017,2022-01-15,1503,3854.83,4228.26,1235.96,521.62,0.42,0.29,1.93,14.25,-373.4300000000003,0,16.18,WARING!!! : Fokus Lunasi Utang & Nabung
2018,2022-02-14,1934,4435.67,2745.13,347.33,266.21,0.26,0.13,0.87,20.25,1690.54,30,51.12,Perbaiki Dana Darurat dan pelunasan Utang
2019,2022-03-16,1422,4918.09,3302.32,1257.01,617.36,0.44,0.38,2.53,13.5,1615.77,30,46.03,Perbaiki Dana Darurat dan pelunasan Utang
2020,2022-04-15,1902,4045.61,3043.59,391.04,388.06,0.41,0.13,0.87,14.63,1002.02,30,45.5,Perbaiki Dana Darurat dan pelunasan Utang
2021,2022-05-15,1197,3964.43,3081.87,1152.02,427.28,0.29,0.37,2.47,19.12,882.56,30,51.59,Perbaiki Dana Darurat dan pelunasan Utang
2022,2022-06-14,1659,5408.16,3639.44,1117.8,337.35,0.51,0.31,2.07,10.88,1768.7199999999998,30,42.95,Perbaiki Dana Darurat dan pelunasan Utang
2023,2022-07-14,1279,4214.73,2630.2,782.28,257.43,0.32,0.3,2.0,18.0,1584.5299999999997,30,50.0,Perbaiki Dana Darurat dan pelunasan Utang
2024,2022-08-13,1969,2854.76,3294.04,0.0,173.38,0.51,0.0,0.0,10.88,-439.27999999999975,0,10.88,WARING!!! : Fokus Lunasi Utang & Nabung
2025,2022-09-12,1302,3529.0,3043.81,1190.84,162.99,0.3,0.39,2.6,18.75,485.19000000000005,30,51.35,Perbaiki Dana Darurat dan pelunasan Utang
2026,2022-10-12,1328,3584.76,2356.4,927.99,859.12,0.15,0.39,2.6,24.38,1228.3600000000001,30,56.98,Perbaiki Dana Darurat dan pelunasan Utang
2027,2022-11-11,1219,5665.27,2858.91,751.16,302.2,0.21,0.26,1.73,22.12,2806.3600000000006,30,53.85,Perbaiki Dana Darurat dan pelunasan Utang
2028,2022-12-11,1658,3920.2,3895.1,562.28,268.89,0.1,0.14,0.93,26.25,25.09999999999991,30,57.18,Perbaiki Dana Darurat dan pelunasan Utang
2029,2023-01-10,1361,4079.33,3367.59,887.29,23.08,0.1,0.26,1.73,26.25,711.7399999999998,30,57.98,Perbaiki Dana Darurat dan pelunasan Utang
2030,2023-02-09,1599,3499.44,2556.23,484.9,398.46,0.51,0.19,1.27,10.88,943.21,30,42.15,Perbaiki Dana Darurat dan pelunasan Utang
2031,2023-03-11,1699,3933.54,4137.55,1247.3,462.6,0.53,0.3,2.0,10.12,-204.01000000000022,0,12.12,WARING!!! : Fokus Lunasi Utang & Nabung
2032,2023-04-10,1653,3297.83,2947.02,877.6,404.3,0.39,0.3,2.0,15.38,350.80999999999995,30,47.38,Perbaiki Dana Darurat dan pelunasan Utang
2033,2023-05-10,1410,4529.43,4450.72,1267.85,314.07,0.3,0.28,1.87,18.75,78.71000000000004,30,50.62,Perbaiki Dana Darurat dan pelunasan Utang
2034,2023-06-09,1221,2276.96,4029.34,1792.75,181.76,0.27,0.44,2.93,19.88,-1752.38,0,22.81,WARING!!! : Fokus Lunasi Utang & Nabung
2035,2023-07-09,1876,4342.3,3491.66,452.29,352.05,0.21,0.13,0.87,22.12,850.6400000000003,30,52.99,Perbaiki Dana Darurat dan pelunasan Utang
2036,2023-08-08,1195,6240.8,2557.1,1124.19,305.23,0.37,0.44,2.93,16.12,3683.7000000000003,30,49.05,Perbaiki Dana Darurat dan pelunasan Utang
2037,2023-09-07,1413,3929.97,3000.16,800.62,498.13,0.24,0.27,1.8,21.0,929.81,30,52.8,Perbaiki Dana Darurat dan pelunasan Utang
2038,2023-10-07,1126,5446.46,2191.78,1208.54,522.14,0.11,0.55,3.67,25.88,3254.68,30,59.55,Perbaiki Dana Darurat dan pelunasan Utang
2039,2023-11-06,1811,4347.23,3037.27,1815.56,201.37,0.11,0.6,4.0,25.88,1309.9599999999996,30,59.88,Perbaiki Dana Darurat dan pelunasan Utang
2040,2019-01-01,1863,3832.25,3462.4,1317.62,995.09,0.56,0.38,2.53,9.0,369.8499999999999,30,41.53,Perbaiki Dana Darurat dan pelunasan Utang
2041,2019-01-31,1696,5797.78,2499.48,1213.06,303.1,0.5,0.49,3.27,11.25,3298.2999999999997,30,44.52,Perbaiki Dana Darurat dan pelunasan Utang
2042,2019-03-02,1858,4073.39,2577.81,0.0,89.1,0.23,0.0,0.0,21.38,1495.58,30,51.38,Perbaiki Dana Darurat dan pelunasan Utang
2043,2019-04-01,1950,3912.01,2694.64,425.24,359.04,0.3,0.16,1.07,18.75,1217.3700000000003,30,49.82,Perbaiki Dana Darurat dan pelunasan Utang
